file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00443_1184.900-1186.800,ད་ང་ཚོ། དཔེར་ན། འདི་ལྟ་བུ་ཅིག་ཆ་མཚོན་པ་ཡིན་ན། སྤྱོད་འཇུག་མཁན་པོ།  ,da nga tsho/_dper na/_'di lta bu cig cha mtshon pa yin na/_spyod 'jug mkhan po/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00443_1184.900-1186.800.wav,STT_TT,3,66,1.899999999999864,wav16k/STT_TT00443_1184.900-1186.800.wav,ད་ང་ཚོ་དཔེར་ན། འདི་ལྟ་བུ་ཅིག་ཆ་ཚོན་པ་ཡིན་ན། སྤྱོད་འཇུག་མཁན་པོ།
STT_TT00445_335.250-336.300,ད་ང་རང་སངས་མ་རྒྱས།  ,da nga rang sangs ma rgyas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00445_335.250-336.300.wav,STT_TT,3,20,1.0500000000000114,wav16k/STT_TT00445_335.250-336.300.wav,ད་ང་རང་སངས་མ་རྒྱས།
STT_TT00402_294.950-296.550,དེའི་དོན་དག་ལ། གྲོང་པ་ཡས་མས་ལ། ཁ་དགྲ་སྣ་དགྲ་བསགས།  ,de'i don dag la/_grong pa yas mas la/_kha dgra sna dgra bsags/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00402_294.950-296.550.wav,STT_TT,3,51,1.6000000000000227,wav16k/STT_TT00402_294.950-296.550.wav,དེའི་དོན་དག་ལ། གྲོང་པ་ཡས་མས་ལ་ཁ་དགྲ་སྣ་འགྲོ་ཟ།
STT_TT00430_361.950-363.550,ད་མདོར་བསྡུས་ནས་བཤད་སོང་ན།  ,da mdor bsdus nas bshad song na/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00430_361.950-363.550.wav,STT_TT,3,28,1.6000000000000227,wav16k/STT_TT00430_361.950-363.550.wav,ད་མདོར་བསྡུས་ནས་བཤད་སོང་ན།
STT_TT00419_678.350-680.000,ད་ག་སེ། རྒྱལ་སྲས་ཆེན་པོ་ཞི་བ་ལྷ་ཁོ་རང་གིས་ཅིག ,da ga se/_rgyal sras chen po zhi ba lha kho rang gis cig_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00419_678.350-680.000.wav,STT_TT,3,46,1.6499999999999773,wav16k/STT_TT00419_678.350-680.000.wav,ད་ག་སེ་རྒྱལ་སྲས་ཆེན་པོ་ཞི་བ་ལྷ་ཁོ་རང་གིས་ཅིག
STT_TT00446_22.200-24.400,སོ་སོས་རྩ་བ་ཉིད་ནས་མ་བྱས་པ་ཅིག་ལ་ཡ།  ,so sos rtsa ba nyid nas ma byas pa cig la ya/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00446_22.200-24.400.wav,STT_TT,3,37,2.2,wav16k/STT_TT00446_22.200-24.400.wav,སོ་སོས་རྩ་བ་ཉིད་ནས་མ་བྱས་པ་ཅིག་ལ་ཡ།
STT_TT00444_387.950-389.250,བྱང་ཆུབ་ཀི་སེམས་ཟེ་ཡ་དེ།  ,byang chub ki sems ze ya de/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00444_387.950-389.250.wav,STT_TT,3,26,1.3000000000000114,wav16k/STT_TT00444_387.950-389.250.wav,བྱང་ཆུབ་ཀི་སེམས་ཟེར་ཡ་འདི།
STT_TT00433_414.200-416.200,ད་རེས་ངས་ཧ་གོ་སོང་ཟེ། བླ་མའི་བཀའ་དྲིན་ལ་བརྟེན་བྱས།  ,da res ngas ha go song ze/_bla ma'i bka' drin la brten byas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00433_414.200-416.200.wav,STT_TT,3,52,2.0,wav16k/STT_TT00433_414.200-416.200.wav,ད་རེས་ངས་ཧ་གོ་སོང་ཟེ། བླ་མའི་བཀའ་དྲིན་ལ་བརྟེན་བྱས།
STT_TT00417_606.700-608.000,ནོར་ར་བྱས། རྩྭ་ཟ་གི་ཡོད་མ་རེད་ད།  ,nor ra byas/_rtswa za gi yod ma red da/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00417_606.700-608.000.wav,STT_TT,3,34,1.2999999999999543,wav16k/STT_TT00417_606.700-608.000.wav,ནོར་རེ་བྱས། རྩྭ་ཟ་གི་ཡོད་མ་རེད་ད།
STT_TT00408_260.100-262.750,ཕར་ཕྱོགས་ཅིག ཆོས་མ་ཡིན་པའི་ཕྱོགས་ལ་བཏང་བཞག་རྒྱོ་གི་དུས་ཚོད་ཀི་ ,phar phyogs cig_chos ma yin pa'i phyogs la btang bzhag rgyo gi dus tshod ki _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00408_260.100-262.750.wav,STT_TT,3,63,2.6499999999999773,wav16k/STT_TT00408_260.100-262.750.wav,ཕར་ཕྱོགས་ཅིག་ཆོས་མ་ཡིན་པའི་ཕྱོགས་ལ་བཏང་བཞག་རྒྱོ་གི་དུས་ཚོད་ཀི་
